unique_id,geoid,state_code,chamber,district,party,first_name,last_name,president_or_speaker,president_or_speaker_pro_tempore,majority_leader,minority_leader,next_election
AKupperA,0200A,AK,upper,A,R,Pete,Kelly,1,0,0,0,11/6/18
AKupperB,0200B,AK,upper,B,R,John,Coghill,0,0,0,0,11/3/20
AKupperC,0200C,AK,upper,C,R,Click,Bishop,0,0,0,0,11/6/18
AKupperD,0200D,AK,upper,D,R,David,Wilson,0,0,0,0,11/3/20
AKupperE,0200E,AK,upper,E,R,Mike,Dunleavy,0,0,0,0,11/6/18
AKupperF,0200F,AK,upper,F,R,Shelley,Hughes,0,0,0,0,11/3/20
AKupperG,0200G,AK,upper,G,R,Anna,MacKinnon,0,0,0,0,11/6/18
AKupperH,0200H,AK,upper,H,D,Bill,Wielechowski,0,0,0,0,11/3/20
AKupperI,0200I,AK,upper,I,D,Berta,Gardner,0,0,0,1,11/6/18
AKupperJ,0200J,AK,upper,J,D,Tom,Begich,0,0,0,0,11/3/20
AKupperK,0200K,AK,upper,K,R,Mia,Costello,0,0,0,0,11/6/18
AKupperL,0200L,AK,upper,L,R,Natasha,von Imhof,0,0,0,0,11/3/20
AKupperM,0200M,AK,upper,M,R,Kevin,Meyer,0,0,0,0,11/6/18
AKupperN,0200N,AK,upper,N,R,Cathy,Giessel,0,0,0,0,11/3/20
AKupperO,0200O,AK,upper,O,R,Peter,Micciche,0,0,1,0,11/6/18
AKupperP,0200P,AK,upper,P,R,Gary,Stevens,0,0,0,0,11/3/20
AKupperQ,0200Q,AK,upper,Q,D,Dennis,Egan,0,0,0,0,11/6/18
AKupperR,0200R,AK,upper,R,R,Bert,Stedman,0,0,0,0,11/3/20
AKupperS,0200S,AK,upper,S,D,Lyman,Hoffman,0,0,0,0,11/6/18
AKupperT,0200T,AK,upper,T,D,Donny,Olson,0,0,0,0,11/3/20
ALupper1,1001,AL,upper,1,R,Tim,Melson,0,0,0,0,11/6/18
ALupper2,1002,AL,upper,2,R,Bill,Holtzclaw,0,0,0,0,11/6/18
ALupper3,1003,AL,upper,3,R,Arthur,Orr,0,0,0,0,11/6/18
ALupper4,1004,AL,upper,4,R,Paul,Bussman,0,0,0,0,11/6/18
ALupper5,1005,AL,upper,5,R,Greg,Reed,0,0,1,0,11/6/18
ALupper6,1006,AL,upper,6,R,Larry,Stutts,0,0,0,0,11/6/18
ALupper7,1007,AL,upper,7,R,Paul,Sanford,0,0,0,0,11/6/18
ALupper8,1008,AL,upper,8,R,Steve,Livingston,0,0,0,0,11/6/18
ALupper9,1009,AL,upper,9,R,Clay,Scofield,0,0,0,0,11/6/18
ALupper10,1010,AL,upper,10,R,Phil,Williams,0,0,0,0,11/6/18
ALupper11,1011,AL,upper,11,R,Jim,McClendon,0,0,0,0,11/6/18
ALupper12,1012,AL,upper,12,R,Del,Marsh,0,1,0,0,11/6/18
ALupper13,1013,AL,upper,13,R,Gerald,Dial,0,0,0,0,11/6/18
ALupper14,1014,AL,upper,14,R,Cam,Ward,0,0,0,0,11/6/18
ALupper15,1015,AL,upper,15,R,Slade,Blackwell,0,0,0,0,11/6/18
ALupper16,1016,AL,upper,16,R,J.T.,Waggoner,0,0,0,0,11/6/18
ALupper17,1017,AL,upper,17,R,Shay,Shellnut,0,0,0,0,11/6/18
ALupper18,1018,AL,upper,18,D,Rodger,Smitherman,0,0,0,0,11/6/18
ALupper19,1019,AL,upper,19,D,Priscilla,Dunn,0,0,0,0,11/6/18
ALupper20,1020,AL,upper,20,D,Linda,Coleman,0,0,0,0,11/6/18
ALupper21,1021,AL,upper,21,R,Gerald,Allen,0,0,0,0,11/6/18
ALupper22,1022,AL,upper,22,R,Greg,Albritton,0,0,0,0,11/6/18
ALupper23,1023,AL,upper,23,D,Henry,Sanders,0,0,0,0,11/6/18
ALupper24,1024,AL,upper,24,D,Bobby,Singleton,0,0,0,0,11/6/18
ALupper25,1025,AL,upper,25,R,Dick,Brewbaker,0,0,0,0,11/6/18
ALupper26,1026,AL,upper,26,,VACANT,,0,0,0,0,5/15/18
ALupper27,1027,AL,upper,27,R,Tom,Whatley,0,0,0,0,11/6/18
ALupper28,1028,AL,upper,28,D,Billy,Beasley,0,0,0,1,11/6/18
ALupper29,1029,AL,upper,29,I,Harri Anne,Smith,0,0,0,0,11/6/18
ALupper30,1030,AL,upper,30,R,Clyde,Chambliss,0,0,0,0,11/6/18
ALupper31,1031,AL,upper,31,R,Jimmy,Holley,0,0,0,0,11/6/18
ALupper32,1032,AL,upper,32,R,Trip,Pittman,0,0,0,0,11/6/18
ALupper33,1033,AL,upper,33,D,Vivian,Davis Figures,0,0,0,0,11/6/18
ALupper34,1034,AL,upper,34,R,Rusty,Glover,0,0,0,0,11/6/18
ALupper35,1035,AL,upper,35,R,Bill,Hightower,0,0,0,0,11/6/18
ARupper1,5001,AR,upper,1,R,Bart,Hester,0,0,0,0,11/3/20
ARupper2,5002,AR,upper,2,R,Jim,Hendren,0,0,1,0,11/3/20
ARupper3,5003,AR,upper,3,R,Cecile,Bledsoe,0,0,0,0,11/6/18
ARupper4,5004,AR,upper,4,D,Uvalde,Lindsey,0,0,0,0,11/6/18
ARupper5,5005,AR,upper,5,R,Bryan,King,0,0,0,0,11/6/18
ARupper6,5006,AR,upper,6,R,Gary,Stubblefield,0,0,0,0,11/6/18
ARupper7,5007,AR,upper,7,R,Lance,Eads,0,0,0,0,11/3/20
ARupper8,5008,AR,upper,8,,VACANT,,0,0,0,0,11/6/18
ARupper9,5009,AR,upper,9,R,Terry,Rice,0,0,0,0,11/6/18
ARupper10,5010,AR,upper,10,D,Larry,Teague,0,0,0,0,11/6/18
ARupper11,5011,AR,upper,11,R,Jimmy,Hickey,0,0,0,0,11/3/20
ARupper12,5012,AR,upper,12,D,Bruce,Maloch,0,0,0,0,11/3/20
ARupper13,5013,AR,upper,13,R,Alan,Clark,0,0,0,0,11/3/20
ARupper14,5014,AR,upper,14,R,Bill,Sample,0,0,0,0,11/6/18
ARupper15,5015,AR,upper,15,R,David,Sanders,0,0,0,0,11/6/18
ARupper16,5016,AR,upper,16,,VACANT,,0,0,0,0,5/22/18
ARupper17,5017,AR,upper,17,R,Scott,Flippo,0,0,0,0,11/6/18
ARupper18,5018,AR,upper,18,R,Missy,Irvin,0,0,0,0,11/6/18
ARupper19,5019,AR,upper,19,R,Linda,Collins-Smith,0,0,0,0,11/6/18
ARupper20,5020,AR,upper,20,R,Blake,Johnson,0,0,0,0,11/6/18
ARupper21,5021,AR,upper,21,R,John,Cooper,0,0,0,0,11/3/20
ARupper22,5022,AR,upper,22,R,David,Wallace,0,0,0,0,11/3/20
ARupper23,5023,AR,upper,23,R,Ron,Caldwell,0,0,0,0,11/3/20
ARupper24,5024,AR,upper,24,D,Keith,Ingram,0,0,0,1,11/6/18
ARupper25,5025,AR,upper,25,D,Stephanie,Flowers,0,0,0,0,11/3/20
ARupper26,5026,AR,upper,26,D,Eddie,Cheatham,0,0,0,0,11/3/20
ARupper27,5027,AR,upper,27,R,Trent,Garner,0,0,0,0,11/3/20
ARupper28,5028,AR,upper,28,R,Jonathan,Dismang,0,1,0,0,11/3/20
ARupper29,5029,AR,upper,29,,VACANT,,0,0,0,0,5/22/18
ARupper30,5030,AR,upper,30,D,Linda,Chesterfield,0,0,0,0,11/6/18
ARupper31,5031,AR,upper,31,D,Joyce,Elliott,0,0,0,0,11/6/18
ARupper32,5032,AR,upper,32,D,Will,Bond,0,0,0,0,11/3/20
ARupper33,5033,AR,upper,33,R,Jeremy,Hutchinson,0,0,0,0,11/6/18
ARupper34,5034,AR,upper,34,R,Jane,English,0,0,0,0,11/3/20
ARupper35,5035,AR,upper,35,R,Jason,Rapert,0,0,0,0,11/6/18
AZupper1,4001,AZ,upper,1,R,Karen,Fann,0,0,0,0,11/6/18
AZupper2,4002,AZ,upper,2,D,Andrea,Dalessandro,0,0,0,0,11/6/18
AZupper3,4003,AZ,upper,3,D,Olivia,Cajero Bedforf,0,0,0,0,11/6/18
AZupper4,4004,AZ,upper,4,D,Lisa,Otondo,0,0,0,0,11/6/18
AZupper5,4005,AZ,upper,5,R,Sonny,Borrelli,0,0,0,0,11/6/18
AZupper6,4006,AZ,upper,6,R,Sylvia,Allen,0,0,0,0,11/6/18
AZupper7,4007,AZ,upper,7,D,Jamescita,Peshlakai,0,0,0,0,11/6/18
AZupper8,4008,AZ,upper,8,R,Frank,Pratt,0,0,0,0,11/6/18
AZupper9,4009,AZ,upper,9,D,Steve,Farley,0,0,0,0,11/6/18
AZupper10,4010,AZ,upper,10,D,David,Bradley,0,0,0,0,11/6/18
AZupper11,4011,AZ,upper,11,R,Steve,Smith,0,0,0,0,11/6/18
AZupper12,4012,AZ,upper,12,R,Warren,Petersen,0,0,0,0,11/6/18
AZupper13,4013,AZ,upper,13,R,Sine,Kerr,0,0,0,0,11/6/18
AZupper14,4014,AZ,upper,14,R,Gail,Griffin,0,0,0,0,11/6/18
AZupper15,4015,AZ,upper,15,R,Nancy,Barto,0,0,0,0,11/6/18
AZupper16,4016,AZ,upper,16,R,Dave,Farnsworth,0,0,0,0,11/6/18
AZupper17,4017,AZ,upper,17,R,Steve,Yarbrough,1,0,0,0,11/6/18
AZupper18,4018,AZ,upper,18,D,Sean,Bowie,0,0,0,0,11/6/18
AZupper19,4019,AZ,upper,19,D,Lupe,Contreras,0,0,0,0,11/6/18
AZupper20,4020,AZ,upper,20,R,Kimberly,Yee,0,0,1,0,11/6/18
AZupper21,4021,AZ,upper,21,R,Debbie,Lesko,0,1,0,0,11/6/18
AZupper22,4022,AZ,upper,22,R,Judy,Burges,0,0,0,0,11/6/18
AZupper23,4023,AZ,upper,23,R,John,Kavanagh,0,1,0,0,11/6/18
AZupper24,4024,AZ,upper,24,D,Katie,Hobbs,0,0,0,1,11/6/18
AZupper25,4025,AZ,upper,25,R,Bob,Worsley,0,0,0,0,11/6/18
AZupper26,4026,AZ,upper,26,D,Juan,Mendez,0,0,0,0,11/6/18
AZupper27,4027,AZ,upper,27,D,Catherine,Miranda,0,0,0,0,11/6/18
AZupper28,4028,AZ,upper,28,R,Kate,Brophy McGee,0,0,0,0,11/6/18
AZupper29,4029,AZ,upper,29,D,Martin,Quezada,0,0,0,0,11/6/18
AZupper30,4030,AZ,upper,30,D,Robert,Meza,0,0,0,0,11/6/18
CAupper1,6001,CA,upper,1,R,Ted,Gaines,0,0,0,0,11/3/20
CAupper2,6002,CA,upper,2,D,Mike,McGuire,0,0,0,0,11/6/18
CAupper3,6003,CA,upper,3,D,Bill,Dodd,0,0,0,0,11/3/20
CAupper4,6004,CA,upper,4,R,Jim,Nielsen,0,0,0,0,11/6/18
CAupper5,6005,CA,upper,5,D,Cathleen,Galgiani,0,0,0,0,11/3/20
CAupper6,6006,CA,upper,6,D,Richard,Pan,0,0,0,0,11/6/18
CAupper7,6007,CA,upper,7,D,Steve,Glazer,0,0,0,0,11/3/20
CAupper8,6008,CA,upper,8,R,Tom,Berryhill,0,0,0,0,11/6/18
CAupper9,6009,CA,upper,9,D,Nancy,Skinner,0,0,0,0,11/3/20
CAupper10,6010,CA,upper,10,D,Bob,Wieckowski,0,0,0,0,11/6/18
CAupper11,6011,CA,upper,11,D,Scott,Wiener,0,0,0,0,11/3/20
CAupper12,6012,CA,upper,12,R,Anthony,Cannella,0,0,0,0,11/6/18
CAupper13,6013,CA,upper,13,D,Jerry,Hill,0,0,0,0,11/3/20
CAupper14,6014,CA,upper,14,R,Andy,Vidak,0,0,0,0,11/6/18
CAupper15,6015,CA,upper,15,D,Jim,Beall,0,0,0,0,11/3/20
CAupper16,6016,CA,upper,16,R,Jean,Fuller,0,0,0,1,11/6/18
CAupper17,6017,CA,upper,17,D,Bill,Monning,0,0,1,0,11/3/20
CAupper18,6018,CA,upper,18,D,Robert,Hertzberg,0,0,0,0,11/6/18
CAupper19,6019,CA,upper,19,D,Hannah-Beth,Jackson,0,0,0,0,11/3/20
CAupper20,6020,CA,upper,20,D,Connie,Leyva,0,0,0,0,11/6/18
CAupper21,6021,CA,upper,21,R,Scott,Wilk,0,0,0,0,11/3/20
CAupper22,6022,CA,upper,22,D,Ed,Hernandez,0,0,0,0,11/6/18
CAupper23,6023,CA,upper,23,R,Mike,Morrell,0,0,0,0,11/3/20
CAupper24,6024,CA,upper,24,D,Kevin,de León,0,1,0,0,11/6/18
CAupper25,6025,CA,upper,25,D,Anthony,Portantino,0,0,0,0,11/3/20
CAupper26,6026,CA,upper,26,D,Ben,Allen,0,0,0,0,11/6/18
CAupper27,6027,CA,upper,27,D,Henry,Stern,0,0,0,0,11/3/20
CAupper28,6028,CA,upper,28,R,Jeff,Stone,0,0,0,0,11/6/18
CAupper29,6029,CA,upper,29,D,Josh,Newman,0,0,0,0,11/3/20
CAupper30,6030,CA,upper,30,D,Holly,Mitchell,0,0,0,0,11/6/18
CAupper31,6031,CA,upper,31,D,Richard,Roth,0,0,0,0,11/3/20
CAupper32,6032,CA,upper,32,D,Tony,Mendoza,0,0,0,0,11/6/18
CAupper33,6033,CA,upper,33,D,Ricardo,Lara,0,0,0,0,11/3/20
CAupper34,6034,CA,upper,34,R,Janet,Nguyen,0,0,0,0,11/6/18
CAupper35,6035,CA,upper,35,D,Steven,Bradford,0,0,0,0,11/3/20
CAupper36,6036,CA,upper,36,R,Patricia,Bates,0,0,0,1,11/6/18
CAupper37,6037,CA,upper,37,R,John,Moorlach,0,0,0,0,11/3/20
CAupper38,6038,CA,upper,38,R,Joel,Anderson,0,0,0,0,11/6/18
CAupper39,6039,CA,upper,39,D,Toni,Atkins,1,0,0,0,11/3/20
CAupper40,6040,CA,upper,40,D,Ben,Hueso,0,0,0,0,11/6/18
COupper1,8001,CO,upper,1,R,Jerry,Sonnenberg,0,1,0,0,11/6/18
COupper2,8002,CO,upper,2,R,Kevin,Grantham,1,0,0,0,11/6/18
COupper3,8003,CO,upper,3,D,Leroy,Garcia,0,0,0,1,11/6/18
COupper4,8004,CO,upper,4,R,Jim,Smallwood,0,0,0,0,11/3/20
COupper5,8005,CO,upper,5,D,Kerry,Donovan,0,0,0,0,11/6/18
COupper6,8006,CO,upper,6,R,Don,Coram,0,0,0,0,11/6/18
COupper7,8007,CO,upper,7,R,Ray,Scott,0,0,0,0,11/6/18
COupper8,8008,CO,upper,8,R,Randy,Baumgardner,0,0,0,0,11/3/20
COupper9,8009,CO,upper,9,R,Kent,Lambert,0,0,0,0,11/6/18
COupper10,8010,CO,upper,10,R,Owen,Hill,0,0,0,0,11/3/20
COupper11,8011,CO,upper,11,D,Michael,Merrifield,0,0,0,0,11/6/18
COupper12,8012,CO,upper,12,R,Bob,Gardner,0,0,0,0,11/3/20
COupper13,8013,CO,upper,13,R,John,Cooke,0,0,0,0,11/6/18
COupper14,8014,CO,upper,14,D,John,Kefalas,0,0,0,0,11/3/20
COupper15,8015,CO,upper,15,R,Kevin,Lundberg,0,0,0,0,11/6/18
COupper16,8016,CO,upper,16,R,Tim,Neville,0,0,0,0,11/6/18
COupper17,8017,CO,upper,17,D,Matt,Jones,0,0,0,0,11/3/20
COupper18,8018,CO,upper,18,D,Stephen,Fenberg,0,0,0,0,11/3/20
COupper19,8019,CO,upper,19,D,Rachel,Zenzinger,0,0,0,0,11/3/20
COupper20,8020,CO,upper,20,I,Cheri,Jahn,0,0,0,0,11/6/18
COupper21,8021,CO,upper,21,D,Dominick,Moreno,0,0,0,0,11/3/20
COupper22,8022,CO,upper,22,D,Andy,Kerr,0,0,0,0,11/6/18
COupper23,8023,CO,upper,23,R,Vicki,Marble,0,0,0,0,11/3/20
COupper24,8024,CO,upper,24,R,Beth,Martinez Humenik,0,0,0,0,11/6/18
COupper25,8025,CO,upper,25,R,Kevin,Priola,0,0,0,0,11/3/20
COupper26,8026,CO,upper,26,D,Daniel,Kagan,0,0,0,0,11/3/20
COupper27,8027,CO,upper,27,R,Jack,Tate,0,0,0,0,11/3/20
COupper28,8028,CO,upper,28,D,Nancy,Todd,0,0,0,0,11/3/20
COupper29,8029,CO,upper,29,D,Rhonda,Fields,0,0,0,0,11/3/20
COupper30,8030,CO,upper,30,R,Chris,Holbert,0,0,1,0,11/6/18
COupper31,8031,CO,upper,31,D,Lois,Court,0,0,0,0,11/3/20
COupper32,8032,CO,upper,32,D,Irene,Aguilar,0,0,0,0,11/6/18
COupper33,8033,CO,upper,33,D,Angela,Williams,0,0,0,0,11/3/20
COupper34,8034,CO,upper,34,D,Lucia,Guzman,0,0,0,0,11/6/18
COupper35,8035,CO,upper,35,R,Larry,Crowder,0,0,0,0,11/3/20
CTupper1,9001,CT,upper,1,D,John,Fonfara,0,0,0,0,11/6/18
CTupper2,9002,CT,upper,2,D,Douglas,McCrory,0,0,0,0,11/6/18
CTupper3,9003,CT,upper,3,D,Tim,Larson,0,0,0,0,11/6/18
CTupper4,9004,CT,upper,4,D,Steve,Cassano,0,0,0,0,11/6/18
CTupper5,9005,CT,upper,5,D,Beth,Bye,0,0,0,0,11/6/18
CTupper6,9006,CT,upper,6,D,Terry,Gerratana,0,0,0,0,11/6/18
CTupper7,9007,CT,upper,7,R,John,Kissel,0,0,0,0,11/6/18
CTupper8,9008,CT,upper,8,R,Kevin,Witkos,0,0,0,0,11/6/18
CTupper9,9009,CT,upper,9,D,Paul,Doyle,0,0,0,0,11/6/18
CTupper10,9010,CT,upper,10,D,Gary,Holder-Winfield,0,0,0,0,11/6/18
CTupper11,9011,CT,upper,11,D,Martin,Looney,0,1,0,0,11/6/18
CTupper12,9012,CT,upper,12,D,Ted,Kennedy,0,0,0,0,11/6/18
CTupper13,9013,CT,upper,13,R,Len,Suzio,0,0,0,0,11/6/18
CTupper14,9014,CT,upper,14,D,Gayle,Slossberg,0,0,0,0,11/6/18
CTupper15,9015,CT,upper,15,D,Joan,Hartley,0,0,0,0,11/6/18
CTupper16,9016,CT,upper,16,R,Joe,Markley,0,0,0,0,11/6/18
CTupper17,9017,CT,upper,17,R,George,Logan,0,0,0,0,11/6/18
CTupper18,9018,CT,upper,18,R,Heather,Somers,0,0,0,0,11/6/18
CTupper19,9019,CT,upper,19,D,Catherine,A. Osten,0,0,0,0,11/6/18
CTupper20,9020,CT,upper,20,R,Paul,Formica,0,0,0,0,11/6/18
CTupper21,9021,CT,upper,21,R,Kevin,Kelly,0,0,0,0,11/6/18
CTupper22,9022,CT,upper,22,D,Marilyn,Moore,0,0,0,0,11/6/18
CTupper23,9023,CT,upper,23,D,Ed,Gomes,0,0,0,0,11/6/18
CTupper24,9024,CT,upper,24,R,Michael,McLachlan,0,0,0,0,11/6/18
CTupper25,9025,CT,upper,25,D,Bob,Duff,0,0,1,0,11/6/18
CTupper26,9026,CT,upper,26,R,Toni,Boucher,0,0,0,0,11/6/18
CTupper27,9027,CT,upper,27,D,Carlo,Leone,0,0,0,0,11/6/18
CTupper28,9028,CT,upper,28,R,Tony,Hwang,0,0,0,0,11/6/18
CTupper29,9029,CT,upper,29,D,Mae,Flexer,0,0,0,0,11/6/18
CTupper30,9030,CT,upper,30,R,Craig,Miner,0,0,0,0,11/6/18
CTupper31,9031,CT,upper,31,R,Henri,Martin,0,0,0,0,11/6/18
CTupper32,9032,CT,upper,32,R,Eric,Berthel,0,0,0,0,11/6/18
CTupper33,9033,CT,upper,33,R,Art,Linares,0,0,0,0,11/6/18
CTupper34,9034,CT,upper,34,R,Len,Fasano,0,1,0,0,11/6/18
CTupper35,9035,CT,upper,35,R,Tony,Guglielmo,0,0,0,0,11/6/18
CTupper36,9036,CT,upper,36,R,Scott,Frantz,0,0,0,0,11/6/18
DEupper1,10001,DE,upper,1,D,Harris,McDowell,0,0,0,0,11/3/20
DEupper2,10002,DE,upper,2,D,Margaret Rose,Henry,0,0,1,0,11/6/18
DEupper3,10003,DE,upper,3,D,Robert,Marshall,0,0,0,0,11/6/18
DEupper4,10004,DE,upper,4,R,Gregory,Lavelle,0,0,0,0,11/6/18
DEupper5,10005,DE,upper,5,R,Catherine,Cloutier,0,0,0,0,11/3/20
DEupper6,10006,DE,upper,6,R,Ernesto,Lopez,0,0,0,0,11/6/18
DEupper7,10007,DE,upper,7,R,Anthony,Delcollo,0,0,0,0,11/3/20
DEupper8,10008,DE,upper,8,D,David,Sokola,0,0,0,0,11/3/20
DEupper9,10009,DE,upper,9,D,Jack,Walsh,0,0,0,0,11/3/20
DEupper10,10010,DE,upper,10,D,Stephanie,Hansen,0,0,0,0,11/6/18
DEupper11,10011,DE,upper,11,D,Bryan,Townsend,0,0,0,0,11/6/18
DEupper12,10012,DE,upper,12,D,Nicole,Poore,0,0,0,0,11/3/20
DEupper13,10013,DE,upper,13,D,David,McBride,1,0,0,0,11/3/20
DEupper14,10014,DE,upper,14,D,Bruce,Ennis,0,0,0,0,11/3/20
DEupper15,10015,DE,upper,15,R,David,Lawson,0,0,0,0,11/3/20
DEupper16,10016,DE,upper,16,R,Colin,Bonini,0,0,0,0,11/6/18
DEupper17,10017,DE,upper,17,D,Brian,Bushweller,0,0,0,0,11/6/18
DEupper18,10018,DE,upper,18,R,Gary,Simpson,0,0,0,1,11/6/18
DEupper19,10019,DE,upper,19,R,Brian,Pettyjohn,0,0,0,0,11/3/20
DEupper20,10020,DE,upper,20,R,Gerald,Hocker,0,0,0,0,11/3/20
DEupper21,10021,DE,upper,21,R,Bryant,Richardson,0,0,0,0,11/6/18
FLupper1,12001,FL,upper,1,R,Doug,Broxson,0,0,0,0,11/3/20
FLupper2,12002,FL,upper,2,R,George,Gainer,0,0,0,0,11/6/18
FLupper3,12003,FL,upper,3,D,Bill,Montford,0,0,0,0,11/3/20
FLupper4,12004,FL,upper,4,R,Aaron,Bean,0,0,0,0,11/6/18
FLupper5,12005,FL,upper,5,R,Rob,Bradley,0,0,0,0,11/3/20
FLupper6,12006,FL,upper,6,D,Audrey,Gibson,0,0,0,0,11/6/18
FLupper7,12007,FL,upper,7,R,Travis,Hutson,0,0,0,0,11/3/20
FLupper8,12008,FL,upper,8,R,Keith,Perry,0,0,0,0,11/6/18
FLupper9,12009,FL,upper,9,R,David,Simmons,0,0,0,0,11/3/20
FLupper10,12010,FL,upper,10,R,Wilton,Simpson,0,0,1,0,11/6/18
FLupper11,12011,FL,upper,11,D,Randolph,Bracy,0,0,0,0,11/3/20
FLupper12,12012,FL,upper,12,R,Dennis,Baxley,0,0,0,0,11/6/18
FLupper13,12013,FL,upper,13,D,Linda,Stewart,0,0,0,0,11/3/20
FLupper14,12014,FL,upper,14,R,Dorothy,Hukill,0,0,0,0,11/6/18
FLupper15,12015,FL,upper,15,D,Victor,Torres,0,0,0,0,11/3/20
FLupper16,12016,FL,upper,16,,VACANT,,0,0,0,0,11/6/18
FLupper17,12017,FL,upper,17,R,Debbie,Mayfield,0,0,0,0,11/3/20
FLupper18,12018,FL,upper,18,R,Dana,Young,0,0,0,0,11/6/18
FLupper19,12019,FL,upper,19,D,Darryl,Rouson,0,0,0,0,11/3/20
FLupper20,12020,FL,upper,20,R,Tom,Lee,0,0,0,0,11/6/18
FLupper21,12021,FL,upper,21,R,Bill,Galvano,0,0,0,0,11/3/20
FLupper22,12022,FL,upper,22,R,Kelli,Stargel,0,0,0,0,11/6/18
FLupper23,12023,FL,upper,23,R,Greg,Steube,0,0,0,0,11/3/20
FLupper24,12024,FL,upper,24,R,Jeff,Brandes,0,0,0,0,11/6/18
FLupper25,12025,FL,upper,25,R,Joe,Negron,1,0,0,0,11/3/20
FLupper26,12026,FL,upper,26,R,Denise,Grimsley,0,0,0,0,11/6/18
FLupper27,12027,FL,upper,27,R,Lizbeth,Benacquisto,0,0,0,0,11/3/20
FLupper28,12028,FL,upper,28,R,Kathleen,Passidomo,0,0,0,0,11/6/18
FLupper29,12029,FL,upper,29,D,Kevin,Rader,0,0,0,0,11/3/20
FLupper30,12030,FL,upper,30,D,Bobby,Powell,0,0,0,0,11/6/18
FLupper31,12031,FL,upper,31,D,Lori,Berman,0,0,0,0,11/3/20
FLupper32,12032,FL,upper,32,D,Lauren,Book,0,0,0,0,11/6/18
FLupper33,12033,FL,upper,33,D,Perry,Thurston,0,0,0,0,11/3/20
FLupper34,12034,FL,upper,34,D,Gary,Farmer,0,0,0,0,11/6/18
FLupper35,12035,FL,upper,35,D,Oscar,Braynon,0,0,0,1,11/3/20
FLupper36,12036,FL,upper,36,R,Rene,Garcia,0,0,0,0,11/6/18
FLupper37,12037,FL,upper,37,D,Jose Javier,Rodriguez,0,0,0,0,11/3/20
FLupper38,12038,FL,upper,38,D,Daphne,Campbell,0,0,0,0,11/6/18
FLupper39,12039,FL,upper,39,R,Anitere,Flores,0,1,0,0,11/3/20
FLupper40,12040,FL,upper,40,D,Annette,Taddeo,0,0,0,0,11/6/18
GAupper1,13001,GA,upper,1,R,Ben,Watson,0,0,0,0,11/6/18
GAupper2,13002,GA,upper,2,D,Lester,Jackson,0,0,0,0,11/6/18
GAupper3,13003,GA,upper,3,R,William,Ligon,0,0,0,0,11/6/18
GAupper4,13004,GA,upper,4,R,Jack,Hill,0,0,0,0,11/6/18
GAupper5,13005,GA,upper,5,D,Curt,Thompson,0,0,0,0,11/6/18
GAupper6,13006,GA,upper,6,D,Jennifer,Jordan,0,0,0,0,11/6/18
GAupper7,13007,GA,upper,7,R,Tyler,Harper,0,0,0,0,11/6/18
GAupper8,13008,GA,upper,8,R,Ellis,Black,0,0,0,0,11/6/18
GAupper9,13009,GA,upper,9,R,P.K.,Martin,0,0,0,0,11/6/18
GAupper10,13010,GA,upper,10,D,Emanuel,Jones,0,0,0,0,11/6/18
GAupper11,13011,GA,upper,11,R,Dean,Burke,0,0,0,0,11/6/18
GAupper12,13012,GA,upper,12,D,Freddie,Powell Sims,0,0,0,0,11/6/18
GAupper13,13013,GA,upper,13,R,Greg,Kirk,0,0,0,0,11/6/18
GAupper14,13014,GA,upper,14,R,Bruce,Thompson,0,0,0,0,11/6/18
GAupper15,13015,GA,upper,15,D,Ed,Harbison,0,0,0,0,11/6/18
GAupper16,13016,GA,upper,16,R,Marty,Harbin,0,0,0,0,11/6/18
GAupper17,13017,GA,upper,17,R,Brian,Strickland,0,0,0,0,11/6/18
GAupper18,13018,GA,upper,18,R,John,Kennedy,0,0,0,0,11/6/18
GAupper19,13019,GA,upper,19,R,Blake,Tillery,0,0,0,0,11/6/18
GAupper20,13020,GA,upper,20,R,Larry,Walker,0,0,0,0,11/6/18
GAupper21,13021,GA,upper,21,R,Brandon,Beach,0,0,0,0,11/6/18
GAupper22,13022,GA,upper,22,D,Harold,Jones,0,0,0,0,11/6/18
GAupper23,13023,GA,upper,23,R,Jesse,Stone,0,0,0,0,11/6/18
GAupper24,13024,GA,upper,24,R,Lee,Anderson,0,0,0,0,11/6/18
GAupper25,13025,GA,upper,25,R,Burt,Jones,0,0,0,0,11/6/18
GAupper26,13026,GA,upper,26,D,David,Lucas,0,0,0,0,11/6/18
GAupper27,13027,GA,upper,27,R,Michael,Williams,0,0,0,0,11/6/18
GAupper28,13028,GA,upper,28,R,Matt,Brass,0,0,0,0,11/6/18
GAupper29,13029,GA,upper,29,R,Joshua,McKoon,0,0,0,0,11/6/18
GAupper30,13030,GA,upper,30,R,Mike,Dugan,0,0,0,0,11/6/18
GAupper31,13031,GA,upper,31,R,Bill,Heath,0,0,0,0,11/6/18
GAupper32,13032,GA,upper,32,R,Kay,Kirkpatrick,0,0,0,0,11/6/18
GAupper33,13033,GA,upper,33,D,Michael,Rhett,0,0,0,0,11/6/18
GAupper34,13034,GA,upper,34,D,Valencia,Seay,0,0,0,0,11/6/18
GAupper35,13035,GA,upper,35,D,Donzella,James,0,0,0,0,11/6/18
GAupper36,13036,GA,upper,36,D,Nan,Orrock,0,0,0,0,11/6/18
GAupper37,13037,GA,upper,37,R,Lindsey,Tippins,0,0,0,0,11/6/18
